Outlet,Title,Text,Prelim-Rating,Human-Rating,URL
ndtv.com,"Union Budget 2024: Kancheepuram Silk Saree Businessmen Seek Lower GST, Tax Exemption","Ahead of the Union budget, people associated with the production of the famous Kanchipuram silk sarees in Tamil Nadu are seeking a reduction in GST rates to ensure higher sales. Weavers and handloom owners say that they are forced to pay high GST rates for important raw materials like silk and zari, resulting in lower profit margins.",Left,,https://www.ndtv.com/video/union-budget-2024-kancheepuram-silk-saree-businessmen-seek-lower-gst-tax-exemption-816916
ndtv.com,Budget 2024: For Home Buyers,"The Union Budget presentation by Finance Minister Nirmala Sitharaman for NDA 3.0 is just around the corner, scheduled for July 23rd. The Urban Agenda brings you a special analysis on the upcoming Union Budget, exploring what announcements and tax breaks can help make your dream home more affordable to buy. Anuj Puri, Founder Chairman, Anarock and Sanjay Dutt, Managing Director and CEO of Tata Realty decode the top three things that can make buying a home for the middle class in India more affordable, with Manisha Natarajan.",Left,,https://www.ndtv.com/video/budget-2024-for-home-buyers-816490
ndtv.com,Union Budget 2024: These Are The Likely Winners And Losers,"Union Budget: The government and regulators also want to rein derivatives trading

The government unveils its budget on July 23 in the first major policy announcement of Prime Minister Narendra Modi's third five-year term, which could usher in changes to economic priorities.

After a shock election result saw the BJP returned to power relying on allies, the government is expected to boost consumption by lowering personal taxes or increasing spending on consumer-focused areas.

While that could benefit consumer goods makers, real estate and housing finance firms as well as infrastructure and auto companies, some sectors could also stand to lose, said brokerages.

Here are some of their winners and losers.

RURAL-LINKED SECTORS

The government is expected to allocate more funds for rural schemes to stimulate consumption, aiding consumer goods makers like Hindustan Unilever and two-wheeler makers like TVS Motor and Hero MotoCorp, according to Citi.

A less than 5%-7% increase in tobacco taxes could be a positive for ITC, the country's largest cigarette maker, according to Jefferies.

REAL ESTATE

The government is likely to allocate more funds for affordable housing, benefitting developers such as Macrotech Developers and Sunteck Realty, Citi said.

Moreover, the introduction of an interest subsidy scheme for urban housing would boost financiers like Aavas Financiers and Home First Finance, said Jefferies.

AUTOMAKERS

The government doled out subsidies worth 115 billion rupees ($1.38 billion) over five years to drive the adoption of electric vehicles (EVs) and Macquarie expects the government to retain both the quantum and tenure in its latest scheme.

That could benefit Tata Motors, India's top e-car maker, as well as IPO-bound e-scooter maker Ola Electric and e-bus makers Olectra Greentech and JBM Auto.

Conversely, lesser-than-expected EV subsidies could benefit Maruti Suzuki, India's highest-selling car maker and one that has chosen to make hybrid cars over pure EVs.

MANUFACTURING

The push on production-linked incentive schemes, which incentivises local manufacturing and creates jobs, is expected to continue, according to HSBC.

That will help manufacturers of technology hardware, telecom equipment, electronics and medical devices among others, like Dixon Technologies, Ideaforge Technology, Biocon.

Capital goods companies like Larsen & Toubro and infrastructure firms could benefit from the likely rise in capital expenditure in the budget, according to Jefferies.

TRADING

Any change in capital gains tax -- either by raising the holding period or tax rate -- could be a dampener for equities, Morgan Stanley said, though it says such moves are unlikely.

But, if enacted, they would increase the tax burden on equity and mutual fund investors, eroding the tax advantage they enjoy over investors in other asset classes.

It could also lead to lower trading volumes, weighing on brokerages Motilal Oswal, ICICI Securities, Angel One, 5 Paisa among others.

The country's mutual fund association has petitioned that mutual fund units be exempted from long-term capital gains tax.

The government and regulators also want to rein derivatives trading -- which has largely powered the stock market's rally since the COVID-19 pandemic -- calling it risky and speculative.

Any move to do so, such as through higher taxes, will not only weigh on the market but also reduce trading volumes and in turn, affect brokerages and trading platforms, Jefferies said.",Left,,https://www.ndtv.com/business-news/union-budget-2024-to-be-presented-on-tuesday-likely-winners-and-losers-6140610
ndtv.com,"What Micro, Small And Medium Enterprises Want From Budget 2024","Micro, small and medium enterprises (MSMEs), the growth engines of the country's economy, share their wishlist for the Union Budget 2024. NDTV's Sam Daniel spoke to entrepreneurs at the Guindy Industrial Estate in Chennai.",Left,,https://www.ndtv.com/video/what-micro-small-and-medium-enterprises-want-from-budget-2024-816506
ndtv.com,Budget 2024: Will Home Buyers Benefit?,"As the Union Budget for NDA 3.0, presented by Finance Minister Nirmala Sitharaman, approaches on July 23rd, The Urban Agenda is here with a special analysis. We will delve into potential announcements and tax breaks that could make your dream home more affordable. Join us as Anuj Puri, Founder Chairman of Anarock, and Sanjay Dutt, Managing Director and CEO of Tata Realty, decode the top three ways to make home buying more accessible for India's middle class, along with Manisha Natarajan.",Left,,https://www.ndtv.com/video/budget-2024-will-home-buyers-benefit-816492
ndtv.com,Budget 2024 Expectations: Farmers In Gujarat Seek Subsidies and Legal MSP Guarantee,"Farmers in Banaskantha district of Gujarat have raised several complaints ahead of this year's Union Budget, including the high price of diesel, expensive livestock feed, and the lack of guaranteed Minimum Support Price or MSP for their crops. Banaskantha is a renowned milk-producing district in the country with a strong cooperative movement. It is one of the largest milk producers in Asia. Milk producers here say, they can expand further with some more support from the government.",Left,,https://www.ndtv.com/video/budget-2024-expectations-farmers-in-gujarat-seek-subsidies-and-legal-msp-guarantee-815778
ndtv.com,Union Budget 2024: Who Has Presented Most Number Of Budgets?,"The Union Budget for 2024-2025 will be presented on July 23.

The Union Budget for 2024-2025 will be presented on July 23, 2024, at 11 am in the Parliament. This will be the first Budget by the BJP-led NDA government since it was re-elected last month. President Droupadi Murmu has officially approved the budget session to begin on July 22 and continue until August 12.

This year, Finance Minister Nirmala Sitharaman will become the first finance minister in India's history to deliver seven consecutive budgets. She will surpass the record previously held by Morarji Desai, who presented six consecutive budgets between 1959 and 1963.

Who has presented the most number of budgets?

Former Prime Minister Morarji Desai holds the record for presenting the most budgets in the country's history. He has presented a total of 10 budgets so far, a feat yet to be surpassed. Desai presented his first budget in 1959 and continued consecutively for five years, with five full budgets and one interim budget presented between 1959 and 1963. After four years, he presented another interim budget in 1967, followed by three full budgets in 1967, 1968, and 1969, presenting a total of 10 budgets.

P Chidambaram, former Finance Minister of India, is in the second spot, having presented the budget on nine occasions. Mr Chidambaram first presented the Budget in 1997, during the United Front government led by Prime Minister HD Deve Gowda. He went on to present the Budget several times during the Congress-led United Progressive Alliance (UPA) governments, from 2004 to 2014, with the exception of a three-year period when he served as the Minister of Home Affairs.

Former President Pranab Mukherjee presented eight Budgets during his time as Finance Minister. This is the third-highest number of budget presentations in Indian history. Mukherjee first presented the Budget in 1982, and his last Budget presentation was in 2012.

Nirmala Sitharaman has been presenting the budget since 2019. The 2024 Union Budget presentation will be her seventh consecutive budget presentation, the first in Indian history.",Left,,https://www.ndtv.com/business-news/union-budget-2024-who-has-presented-most-number-of-budgets-6117172
ndtv.com,Union Budget 2024: Restaurant Owners In Amritsar Demand Uniform Tax Slab,"With the Union Budget set to be presented on July 23, restaurant owners in Amritsar hope that the government will take measures to help boost sales and provide relief. Many owners urge the government to help them reduce their expenses by lowering the prices of raw materials, including fuel that increase their input costs.",Left,,https://www.ndtv.com/video/union-budget-2024-restaurant-owners-in-amritsar-demand-uniform-tax-slab-814900
ndtv.com,Budget 2024: A Guide To Key Financial Terms,"Union Budget 2024: The budget will reveal financial plans and allocations for the upcoming fiscal year.

The Union Budget for 2024-2025, themed 'Viksit Bharat Budget 2024', will be presented by Finance Minister Nirmala Sitharaman on July 23. It will be the first annual budget under the NDA 3.0. The Budget Session is scheduled to start on July 22 and will continue until August 12, subject to the exigencies of Parliamentary Business.



This highly anticipated event will reveal the financial plans and allocations for the upcoming fiscal year and shed light on the government's priorities and strategies for economic growth and development.



Here's a list of some important financial terms associated with the Union Budget:



A - Annual Financial Statement



The Annual Financial Statement estimates the government's income and expenses for the next financial year. Prepared every year as part of the Budget, it provides a detailed breakdown of government finances for the current and next year, divided into three sections: Consolidated Fund, Contingency Fund and Public Account. This report is mandated by Article 112 of the Constitution.



B - Budget Estimates



Funds allocated to ministries and departments during the Budget speech, indicating planned expenditures. These are projections, not final commitments.



C - Current Account Deficit (CAD)



The difference between a country's export earnings and import spending, results in a shortfall when imports exceed exports.



D - Direct Taxes



Levies on individuals and businesses, such as income tax and corporate tax, which directly impact their income and profits.



E - Economic Survey



An annual document presented to Parliament, a day before the Union Budget. It provides a detailed overview of the country's economic status, offering insights into sectoral performance, and the progress of key government schemes and policy initiatives, serving as a guide for the Budget's allocations.



F - Fiscal Deficit



The difference between total expenditure and revenue receipts indicates the government's borrowing requirements to finance its activities.



G - GDP (Gross Domestic Product)



The total value of goods and services produced within the country's borders reflects the economy's size and growth.



H - Healthcare Budget



Allocation for the healthcare sector, covering expenses for public health programs, medical research and infrastructure development.



I - Indirect Taxes



Levies on goods and services, such as GST and excise duty, which indirectly impact consumers through higher prices.



J - Job Creation



Initiatives aimed at generating employment opportunities through investments in infrastructure, education and skill development.



K - Key Sectors



Priority areas like agriculture, education and infrastructure, receive focused attention and funding.



L - LTCG (Long Term Capital Gains)



A tax on profits from investments held for over three years, such as shares, real estate and bonds. LTCG tax applies to gains from long-term assets, encouraging investors to hold onto investments for an extended period.



M - Minimum Alternate Tax (MAT)



A tax ensuring companies pay a minimum corporate tax, despite exemptions and subsidies.



N - Non-Plan Expenditure



Spending on regular government operations, such as salaries, pensions and maintenance.



O - Outcome Budget



A report tracking the utilisation of funds by ministries and departments, providing a progress update on key government schemes and making sure funds are used for their intended purposes.



P - Public Account



A repository for funds collected under various savings schemes, as per Article 266 of the Indian Constitution. These funds, which include small savings and provident fund deposits, are held in trust and do not belong to the government, ensuring their eventual return to the depositors.



Q - Quarterly Review of the Economy



A periodic assessment of India's GDP, providing insights into the country's economic performance and progress every quarter (every three months).



R - Revenue Deficit



Difference between revenue receipts and revenue expenditure, indicating the government's need for additional revenue.



S - Subsidy



Financial assistance is provided to certain sectors or industries, helping them stay competitive or achieve social objectives.



T - Tariff



Tax on imported goods, influencing trade and domestic industries.



U - Union Budget



The government's annual financial statement, presented to Parliament, as per Article 112 of the Constitution, outlines income and expenditure plans.



V - VAT (Value Added Tax)



A type of indirect tax levied on the value added to goods and services at each stage of production.



W - Wealth Tax



A direct tax levied on an individual's net wealth above Rs 30 lakh, at the rate of 1 per cent, as of March 31st each year.



X - X-Factors



Unforeseen events that can impact budget outcomes, such as natural disasters, economic shocks or public health crises, require adjustments to budget estimates.



Y - Yield



The return on investment (ROI) generated by government investments, such as bonds. Higher yield means more profit, and lower yield means less profit.



Z - Zero-Based Budgeting



Budgeting approach where all expenses must be justified, ensuring optimal resource allocation and minimising waste.",Left,,https://www.ndtv.com/business-news/budget-2024-a-guide-to-key-financial-terms-6066207
ndtv.com,Budget 2024: Longest And Shortest Budget Speeches In India's History,"Nirmala Sitharaman will present this year's Budget on June 23 (Representational)

The Union Budget has a long history, with various Finance Ministers presenting it over the years. Morarji Desai, Hirubhai M Patel, Pranab Mukherjee, and Rajiv Gandhi were some of the ministers who presented the budget, delivering speeches talking about the country's economic vision and goals.

This year, all eyes are on Finance Minister Nirmala Sitharaman, who will present her seventh budget on July 23. She has been presenting the budget since 2019, with her speeches focusing on economic growth, financial discipline, and social welfare.

Longest Budget Speech Ever

Nirmala Sitharaman holds the record for the longest Budget speech in the country's history. In 2020, she delivered a marathon speech lasting two hours and forty-two minutes (from 11 am to 1:40 pm). She made major announcements such as a new income tax regime and LIC's IPO. However, she felt unwell and couldn't finish the speech. Lok Sabha Speaker Om Birla stepped in to read the remaining two pages on her behalf.

This broke the record she set the previous year when she spoke for two hours and seventeen minutes. However, in 2022, she opted for a shorter speech, clocking in at an hour and thirty minutes, her shortest Budget speech since becoming Finance Minister in the second term of the Modi government.

Shortest Budget Speech Ever

Former Finance Minister Hirubhai Mulljibhai Patel delivered the shortest Budget speech on record for the interim budget of 1977-78, containing only 800 words.

Former Prime Minister and Finance Minister Manmohan Singh delivered the longest budget speech in 1991, with a total of 18,650 words.

Earlier in February, Finance Minister Nirmala Sitharaman delivered the 2024 interim budget in 57 minutes, which marked the BJP government's final budget before the Lok Sabha elections.",Left,,https://www.ndtv.com/business-news/budget-2024-longest-and-shortest-budget-speeches-in-indias-history-6089898#publisher=newsstand
ndtv.com,Union Budget 2024: Housewives In Srinagar Seek Respite From Rising Inflation,"With the Union budget 2024-2025 scheduled to be presented on July 23 by Finance Minister Nirmala Sitharaman, Kashmiri women seek tax relief, subsidies on household essentials, and respite from rising inflation.",Left,,https://www.ndtv.com/video/union-budget-2024-housewives-in-srinagar-seek-respite-from-rising-inflation-813277
ndtv.com,Union Budget 2024: Insurers Expect More Tax Benefits For Health Insurance,"The finance minister is likely to lay out the government's economic agenda in the budget.

More tax benefits for health insurance under the new tax regime, relaxation in payment norms for MSMEs and incentives for the agri-tech sector are among the stakeholders' expectations from the first budget of the Modi 3.0 government.

Finance Minister Nirmala Sitharaman is scheduled to present the full Budget for fiscal 2024-25 on July 23, which will be the first major policy document of the new government.

Anup Rau, Managing Director and Chief Executive Officer of Future Generali India Insurance Company said the deduction limit on health insurance premiums under Section 80D of the Income Tax Act has remained unchanged for the past nine years even though there has been a significant rise in healthcare costs across the country.

""It would be best if the limit for medical insurance is linked to inflation and gets revised automatically every year or once in a couple of years. Also, the benefits need to be extended to the New Tax regime since increasing health insurance penetration is critical. So, we hope the upcoming Budget to announce some hike in the deduction limit on health insurance premiums,"" Rau said.

Tapan Singhel, MD & CEO of Bajaj Allianz General Insurance, said reforms like offering health insurance to employees at negotiated rates, reducing GST on health insurance premiums, and offering tax benefits like increased Section 80D exemption limits would make health insurance more affordable and accessible, especially for the 'missing middle' segment of our population.

""Additionally, for senior citizens, removing the limit on deductions for health insurance premiums would significantly ease their financial burden,"" Singhel said.

The finance minister is likely to lay out the government's economic agenda in the budget.

On expectations from Nirmala Sitharaman's budget, D S Negi, CEO of Rajiv Gandhi Cancer Institute & Research Centre (RGCIRC), said the focus on reforming cancer care in India is crucial and it is important to prioritise funding for advanced treatments like immunotherapy and personalised medicine, ensuring more patients can access these cutting-edge therapies.

""Extending Ayushman Bharat to those aged above 70 years will be highly beneficial for senior citizens. However, the current coverage limit of Rs 5 lakh may not be sufficient for critical illnesses such as cancer, where treatment costs can range from Rs 15-20 lakh.

""Therefore, it is essential to consider increasing the coverage limit for critical illnesses like cancer to ensure adequate financial support for cancer patients,"" Negi added.

The budget is likely to include steps to fast-rack reforms to make India a USD 5-trillion economy in the near future and turn the country into a 'Viksit Bharat' by 2047.

Ahead of the budget, Chairman of the Medical Technology Association of India (MTaI) Pavan Choudary said that customs duties and taxes levied on medical devices in India are one of the highest in the world which directly impacts patient affordability.

""On the other hand, countries like Singapore, Hong Kong, Italy, and Norway impose no such duties. Australia and Japan levy only a minimal 0.5 per cent duty, while in the United States, it stands at 2 per cent, and in China at 3 per cent.

""This stark contrast creates risk for illegal imports of medical devices in India that are not backed by legal and service guarantees. Furthermore, such trade would undercut the Indian government's tariff revenue,"" he said.

Vivek Jalan, Partner at Tax Connect Advisory Services LLP, said as per recommendations of Micro, Small & Medium Enterprises (MSMEs), Section 43B(h) in the Income Tax Act was introduced from AY 24-25. However, the alignment of the disallowance for payables under sections 43B(h) of the Act has been made with the MSME Act, which requires that payment has to be made to an SME within a maximum of 45 days.

""This is difficult in the present-day trade where a 60-90 days credit period is the norm.

""In this budget, it is expected that this provision will be relaxed/amended aligning the same with the CGST Act w.r.t. disallowance when payment to SMEs is not made within 180 days. Hence, in case a taxpayer does not pay an SME within 180 days, then the expense may be added back to his income,"" he said.

In anticipation of the budget, Saurabh Rai, CEO of Arahas, has expressed high expectations for substantial investments in sustainability and geospatial technology.

""We anticipate significant allocations towards renewable energy projects and incentives for companies embracing green technologies,"" he said.

Additionally, Rai said that boosting agri-tech innovations, providing tax incentives for tech companies and investing in human capital development is imperative for driving sustainable growth.

Sanjay Kumar, Founder and CEO of Geospatial World, said that to fully leverage the power of digital twin technology, it is crucial to allocate dedicated funds to it in the Union Budget.

""This allocation will facilitate the widespread adoption of digital twins, driving efficiency gains, cost savings, and improved decision-making in infrastructure projects. By investing in this technology, India can achieve significant long-term benefits, such as enhanced asset management, reduced downtime, and increased resilience to environmental challenges,"" Kumar said.

Ms Sitharaman was given charge of the finance portfolio in the second stint of the Modi government after the 2019 general elections, becoming the first full-time woman finance minister in independent India.

(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",Left,,https://www.ndtv.com/india-news/union-budget-2024-insurers-expect-more-tax-benefits-for-health-insurance-6085678
ndtv.com,Union Budget 2024: How Is The Union Budget Prepared,"The interim budget for this fiscal was presented on February 1 (Representational)

Finance Minister Nirmala Sitharaman will present the Union Budget for 2024 on July 23. This budget is the first of the new BJP-led NDA government, which came to power for a third consecutive term, and will outline the financial plans and priorities for the fiscal year. The interim budget was presented on February 1.

How the Union Budget is prepared?

The Union Budget is prepared through an elaborate process involving various stakeholders and takes several months to complete.

The Finance Ministry issues circulars to all ministries, departments, states, Union Territories, and autonomous entities, requesting their budgetary proposals and estimates for the upcoming fiscal year.

The ministries submit their previous year's earnings and expenses, along with estimates for the next year. The finance ministry then reviews these proposals, holds discussions with ministries and departments, and allocates revenues to various divisions for their upcoming expenses.

If there are any disagreements on funding allocations, the finance ministry takes it up with the Union Cabinet or the Prime Minister. The Department of Economic Affairs and the Department of Revenue also conduct consultations with stakeholders like agriculturists, small business proprietors, and foreign institutional investors to understand their needs and concerns.

Before finalising the budget, officials hold meetings with the various stakeholders for feedback and suggestions. Top officials, the Finance Minister, and the PM then review and discuss these inputs before making final decisions.",Left,,https://www.ndtv.com/business-news/union-budget-2024-how-the-budget-is-prepared-6074092#publisher=newsstand
ndtv.com,Union Budget 2024: Significance Of The Halwa Ceremony Week,"The Halwa Ceremony marks the beginning of the Union Budget preparation.

Finance Minister Nirmala Sitharaman will present the Union Budget for 2024-25 on July 23. The Budget session will begin on July 22, a day earlier, and is scheduled to end on August 12. Preceding the event, the finance minister and other officials will host and attend the traditional ""Halwa Ceremony"".



What is the Halwa Ceremony?



The Halwa Ceremony marks the beginning of the Union Budget preparation. It is a customary event held about a week before the budget presentation at the Ministry of Finance's basement in North Block, New Delhi.



The ceremony involves the preparation and distribution of halwa, a traditional Indian sweet, to the officials and staff involved in the budget-making process. This symbolises the completion of the budget documents and the confidentiality that follows.



During the ceremony, a large batch of halwa is prepared in the Ministry of Finance kitchen.



The Finance Minister usually initiates the ceremony by stirring the halwa in a large kadhai (cauldron) and then serving it to the ministry staff.



Significance of the Halwa Ceremony



The process of preparing the Union Budget is highly confidential due to its significant impact on the economy, markets and the public. There are several restrictions in place to maintain the confidentiality of the budget preparation process.



The finance minister and high-ranking officials involved in the process are required to keep the details of the budget secret until it is officially presented. After the ceremony, officials who are directly involved in the budget preparation process are required to stay within the North Block premises and are cut off from any external communication to maintain the secrecy of the budget details until it is presented in the Parliament. They are also prohibited from using mobile phones. This is known as the ‘lock-in' period.



The budget is only printed after receiving approval from the Prime Minister. Various entities, including ministries, states, union territories, defence forces and other departments, are tasked with preparing estimates. The Intelligence Bureau chief conducts surprise visits to the printing press area in the basement of North Block to ensure the secrecy of the process.",Left,,https://www.ndtv.com/india-news/significance-of-halwa-ceremony-week-before-budget-6066196#publisher=newsstand
ndtv.com,"Union Budget 2024: Jaipur Jewellers Want Increase In Limit Of Cash Purchases, Reduction In GST","Jaipur is renowned both within India and abroad for its jewellery trade. Its jewellers are known for their intricate craftsmanship globally. Being key players in the jewellery industry of the country, the jewellers of Jaipur have strong opinions about their expectations from this year's upcoming union budget.



Many jewellers say, since a lot of their customers come from rural areas and purchase in cash, the budget should have provisions to allow cash transactions in their trade to up to 10 lakh rupees from the present 2 lakh rupees per day from a single person.",Left,,https://www.ndtv.com/video/union-budget-2024-jaipur-jewellers-want-increase-in-limit-of-cash-purchases-reduction-in-gst-812236
ndtv.com,Amravati Farmers Demand Subsidies In Union Budget 2024,"Farmers in the Amravati district of Andhra Pradesh who mainly grow paddy and millets like jowar and bajra say they are hoping that the upcoming Union Budget will address concerns regarding higher prices for their crops, enhancement of various subsidies, timely delivery of seeds and uninterrupted power supply.

",Left,,https://www.ndtv.com/video/amravati-farmers-demand-subsidies-in-union-budget-2024-811804
ndtv.com,Interim Budget 2024: Nirmala Sitharaman Set To Match Morarji Desai's Record,"The government will present Interim Budget as Lok Sabha elections are going to be held in April-May

Finance Minister Nirmala Sithraman is going to present her sixth consecutive Budget on February 1. She is set to achieve a rare milestone becoming only the second Finance Minister in the country to have presented the Union Budget for six consecutive years after Morarji Desai.

Ms Sitharaman has been at the helm of the finance ministry since July 2019 and is the first full-time woman Finance Minister of the country. She has already presented five full Budgets and this will be her first Interim Budget.

After the presentation of the Interim Budget, she will surpass the records of her predecessors like Manmohan Singh, Arun Jaitley, P Chidambaram and Yashwant Sinha, all of whom presented five full Budgets in a row.

Morarji Desai, who went on to become Prime Minister, had presented five annual Budgets and one Interim Budget between 1959 and 1964. He also holds the rare achievement of presenting a total of 10 budgets, the highest by any Finance Minister of India.

After the 2019 general elections, Nirmala Sitharaman took charge of the finance portfolio, becoming the second woman to present the Budget after former Prime Minister Indira Gandhi in the financial year 1970-71.

This year, the government is going to present the Interim Budget as the Lok Sabha elections are going to be held in April-May. The Interim Budget will help manage the government's expenses for the transition period until the new government takes over. The full Budget for the financial year 2024-25 is expected to be presented by the new government that will come to power following the general elections in 2024.

To catch Finance Minister Sitharaman's Budget speech live, tune in to Sansad TV and DD News. The live telecast will also be available on the official YouTube channel of the Press Information Bureau. The Budget presentation can be watched live on NDTV 24x7 and all channels of the network.

For a digital experience, you can also access Budget 2024 documents through the Union Budget Mobile App. The app, in English and Hindi, can be downloaded on Android, iOS, or from the Union Budget Web Portal.",Left,,https://www.ndtv.com/business-news/interim-budget-2024-nirmala-sitharaman-set-to-match-morarji-desais-record-4967391
ndtv.com,"Budget 2024: Date, Time And Where To Watch Live","The Interim Budget for the financial year 2024-2025 will be presented on February 1.

The central government is all set to present the Union Budget 2024 in the Parliament on February 1. This will be Finance Minister Nirmala Sitharaman's six Budget.

Unlike other years, this time Finance Minister Sitharaman will present an Interim Budget as the Lok Sabha elections are due in April-May. The full Budget is expected to be presented by the new government that will take over after general elections.

Though significant policy changes and big ticket announcements may not be expected in the Interim Budget, all eyes will be on Nirmala Sitharaman's Budget speech. In an election year, the government's move on populist schemes and fiscal consolidation will be closely watched by all.

Budget 2024: Date and Time

The Interim Budget for the financial year 2024-2025 will be presented on Thursday, February 1, in the Lok Sabha. The Budget presentation will begin at 11 am.

Budget 2024: Where to watch live

To catch the live streaming of Finance Minister Nirmala Sitharaman's Budget speech viewers can tune in to Sansad TV and DD News.

The Press Information Bureau (PIB) will also be broadcasting the Budget online through its official YouTube channel and website.

The Union Budget will also be aired on NDTV and all its network channels. The Budget speech will be available on the official YouTube channel of NDTV.

Budget 2024: Where To Find The Budget Documents

Once the presentation ends, the Union Budget documents will be available on the official website and the mobile app. Android users can download the app from Google Play and iOS users can find it on the App Store. All information, including download links for the app and the official document, can be accessed here.",Left,,https://www.ndtv.com/business-news/budget-2024-check-when-and-where-to-watch-fm-nirmala-sitharamans-speech-4959475
ndtv.com,Budget 2024 FAQs: What You Need To Know,"Finance Minister Nirmala Sitharaman will present the interim budget on February 1.

Finance Minister Nirmala Sitharaman will present the Union Budget in Parliament on February 1, 2024. Since this is an election year, it is going to be an interim budget - a temporary financial plan covering the government expenditures until a new government takes over. A full-fledged Budget will be presented after the formation of the new government following the 2024 Lok Sabha elections. A full-year Budget serves as a roadmap, directing the nation's economic course for a complete fiscal year, while the Interim Budget presents the financial details for the transitional period.

Here are some frequently asked questions about the Budget

When is the Union Budget being presented?

The Budget is presented on February 1 every year. The tradition was started by former Finance Minister Arun Jaitley in 2017. Before that, the annual financial document was presented on the last day of February.

An interim budget is often associated with populist spending since it is presented in an election year. But a Reuters report said that Prime Minister Narendra Modi is expected to buck the trend and instead focus on infrastructure to keep the economy humming while narrowing the budget gap.



It quoted Samiran Chakraborty, an economist with Citigroup, as saying that the government will likely aim to strike a balance between pre-election political messaging, fiscal consolidation needs and continued focus on capex.

PM Modi is also in a strong position to extend his decade in power in upcoming elections, so there's less pressure to take populist steps, Bloomberg Economics' Abhishek Gupta said in a report. The fiscal plan is expected to signal policy continuity, he said.

Where can I get information about the Budget?

Finance Minister Nirmala Sitharaman will present Union Budget 2024 in Parliament and her speech will be telecast live on NDTV. We will also be running a live blog where users can find real-time updates on the Budget presentation.

The Union Finance Ministry has a dedicated website for Budget, which has links to previous Budget speeches, and the measures announced by the government at the end of financial years, including the statements of accounts.

When the Interim Budget was presented last time?

Just like this year, the last interim budget was presented in 2019 by then Finance Minister Piyush Goyal. He was given the additional charge of the Finance Ministry due to Mr Jaitley's health issues.

Mr Goyal had announced some crucial changes in that year's interim budget, presented on February 1, 2019. These were: Pradhan Mantri Kisan Samman Nidhi (PM-KISAN) scheme, creation of Department of Fisheries, Rashtriya Gokul Mission, allocation of Rs 1.58 lakh crore for the Railways and Rs 19,000 crore for construction of rural roads under Gram Sadak yojana. Mr Goyal had also announced that individual taxpayers having taxable annual income up to Rs 5 lakhs will not be required to pay any income tax.

What will happen to the economic survey?

The economic survey is one of the integral part of the entire Budget exercise, but this year, the government will not present the document.

Instead, the Centre has come out with a report on India's journey from the past 10 years titled 'Indian Economy: A Review', said Chief Economic Advisor (CEA), V Anantha Nageswaran.

India's first Economic Survey was presented in 1950-51. The document was presented with the Union Budget till 1964. Later, it was separated and presented before the Budget announcement.

There are some common financial terms associated with the Budget. Here's a look at them:

Annual Financial Statement: This is a document presented to Parliament every financial year as part of the Budget process, as required under Article 112 of the Constitution of India. Usually, this document is divided into Consolidated Fund, Contingency Fund and Public Account.

Economic Survey: This is the document that's unveiled by the government a day before the Union Budget. The Economic Survey provides an overview of economic performance and the key macroeconomic indicators.

Tax regime: This defines the tax slabs and rates for salaried and other earning individuals. The government had introduced an optional simplified income tax regime, known as New Tax Regime in 2020. Under the New Tax Regime, the government reduced the tax rates for different slabs. In the last Union Budget, Ms Sitharaman introduced the New Tax Regime as the default option.

Money Bill: It is a specific type of Finance Bill that deals with matters related to taxes, revenues and government expenditure. A bill will be treated as a Money Bill only if it contains the matters specified under Article 110 (1) (a) to (g) of the Constitution of India. The Money Bill can only be presented in the Lok Sabha.

Finance Bill: A Finance Bill is a key Budget document as it contains all details of the government revenue, expenditures and allocations for a financial year. It contains all the details about new taxes and alterations to existing tax structures. The Finance Bill is presented for a period of one year and after the bill is passed it becomes the Finance Act. The Finance Bill is prepared as per the provision under Article 117 of the Constitution of India.

Fiscal Deficit: This is the difference between the government's total expenditure and the revenue receipts in a financial year. To bridge this gap, the government adopts several measures, including borrowing funds from the Reserve Bank of India (RBI).

Gross Domestic Product (GDP): One of the most commonly used macroeconomic indicators, GDP serves as an important tool to judge how an economy is performing. It is the total value of consumer goods and services produced domestically in a country, within a given period of time.

Budget estimates: With regards to the Union Budget, the Budget estimates refer to the estimated funds allocated to various ministries, departments, sectors and schemes of the central government. It determines the costs that will be incurred over a specific time period as well as how and where the money will be used.

Capital expenditure: Capital expenditure includes the money that the Centre proposes to allocate for the various developmental projects, acquisition, or depreciation of machinery and assets linked with economic development.",Left,,https://www.ndtv.com/business-news/budget-2024-faqs-what-you-need-to-know-4954717
